"Id";"UserPrincipalName";"DisplayName";"AccountEnabled";"DeletedDateTime";"DeletionAgeInDays";"UserType"
"dc99be8c-be62-460a-88fe-b483fffcb2e3";"dc99be8cbe62460a88feb483fffcb2e3fitri.putra@M365x57702712.onmicrosoft.com";"Fitri P. Putra";;;;
"42c3380f-bbfc-49ce-9327-9f8a39982940";"42c3380fbbfc49ce93279f8a39982940fitri.putra1@M365x57702712.onmicrosoft.com";"Fitri P. Putra";;;;
"41f9f262-e203-4704-86b5-d94e0cb4fc02";"41f9f262e203470486b5d94e0cb4fc02fitri.saptono@M365x57702712.onmicrosoft.com";"Fitri S. Saptono";;;;
"ccb0fa1f-f3c2-44df-9786-26468a643de3";"ccb0fa1ff3c244df978626468a643de3fitri.utomo@M365x57702712.onmicrosoft.com";"Fitri U. Utomo";;;;
"5e40c2c4-dd42-4b07-8c2c-ac18214119e2";"5e40c2c4dd424b078c2cac18214119e2fitri.wijaya@M365x57702712.onmicrosoft.com";"Fitri W. Wijaya";;;;
"16ba9af3-2c4b-42af-b287-0cbae65c056e";"16ba9af32c4b42afb2870cbae65c056efranda.soerya@M365x57702712.onmicrosoft.com";"Franda S. Soerya";;;;
"983543ca-abe4-4f5f-856c-806626675995";"983543caabe44f5f856c806626675995gading.marten@M365x57702712.onmicrosoft.com";"Gading M. Marten";;;;
"8a036142-5532-46e8-96d4-42d0362f7d27";"8a036142553246e896d442d0362f7d27gamaliel.tapiheru@M365x57702712.onmicrosoft.com";"Gamaliel T. Tapiheru";;;;
"b31f81f0-993c-42c0-b56c-60eabe85b084";"b31f81f0993c42c0b56c60eabe85b084ganindra.bimo@M365x57702712.onmicrosoft.com";"Ganindra B. Bimo";;;;
"6d47fd03-cd4e-46f9-9606-25f07f25db60";"6d47fd03cd4e46f9960625f07f25db60GerhartM@M365x57702712.OnMicrosoft.com";"Gerhart Moller";;;;
"3e94a6ef-c757-4dec-8b8a-f1437f9a63cd";"3e94a6efc7574dec8b8af1437f9a63cdghea.indrawari@M365x57702712.onmicrosoft.com";"Ghea I. Indrawari";;;;
"55324bd6-3996-4aa5-9e9b-59f39b6a23fa";"55324bd639964aa59e9b59f39b6a23fagilang.cahaya@M365x57702712.onmicrosoft.com";"Gilang C. Cahaya";;;;
"4e63a676-797f-44e2-a3a5-f52fceaee8bd";"4e63a676797f44e2a3a5f52fceaee8bdgilang.darmawan@M365x57702712.onmicrosoft.com";"Gilang D. Darmawan";;;;
"5d1aba9b-0999-42ec-ba51-2f5402a8622d";"5d1aba9b099942ecba512f5402a8622dgilang.fahmi@M365x57702712.onmicrosoft.com";"Gilang F. Fahmi";;;;
"eb77bca6-1c17-4fef-b9b0-826d97858518";"eb77bca61c174fefb9b0826d97858518gilang.haryanto@M365x57702712.onmicrosoft.com";"Gilang H. Haryanto";;;;
"631e78a1-7d6a-4e1a-bfac-69b47b13498e";"631e78a17d6a4e1abfac69b47b13498egilang.maulana@M365x57702712.onmicrosoft.com";"Gilang M. Maulana";;;;
"d003581b-6225-4466-966e-c271b6f98e98";"d003581b62254466966ec271b6f98e98gilang.nurhayati@M365x57702712.onmicrosoft.com";"Gilang N. Nurhayati";;;;
"6474d852-570b-4444-9c89-897d7fc9657c";"6474d852570b44449c89897d7fc9657cgilang.pamungkas@M365x57702712.onmicrosoft.com";"Gilang P. Pamungkas";;;;
"aafe02fb-83a0-44d7-b729-74501694f578";"aafe02fb83a044d7b72974501694f578gilang.putra@M365x57702712.onmicrosoft.com";"Gilang P. Putra";;;;
"2ec8abf9-c9e7-40f8-88ef-abd327b9955c";"2ec8abf9c9e740f888efabd327b9955cgilang.setiawan@M365x57702712.onmicrosoft.com";"Gilang S. Setiawan";;;;
"34d2ad81-27b0-4c02-9563-759998afcf53";"34d2ad8127b04c029563759998afcf53gilang.setiawan1@M365x57702712.onmicrosoft.com";"Gilang S. Setiawan";;;;
"9a053e5e-5470-4c0e-ac08-6ab88039f2ec";"9a053e5e54704c0eac086ab88039f2ecgilang.suwarno@M365x57702712.onmicrosoft.com";"Gilang S. Suwarno";;;;
"87bc4919-0aa4-4354-9ee8-8566a6210bbd";"87bc49190aa443549ee88566a6210bbdgilang.suwarno1@M365x57702712.onmicrosoft.com";"Gilang S. Suwarno";;;;
"a9c6d8c6-7bc6-4679-b3bc-a967437cac32";"a9c6d8c67bc64679b3bca967437cac32gina.cahyadi@M365x57702712.onmicrosoft.com";"Gina C. Cahyadi";;;;
"da7ea195-cd4f-4c63-ac23-57b2c7229726";"da7ea195cd4f4c63ac2357b2c7229726gina.fahrianto@M365x57702712.onmicrosoft.com";"Gina F. Fahrianto";;;;
"63a9c515-f1f8-45fa-be0f-976cfddce2a4";"63a9c515f1f845fabe0f976cfddce2a4gina.firdaus@M365x57702712.onmicrosoft.com";"Gina F. Firdaus";;;;
"0b72b08e-1be5-4fdf-8345-f05e762facf8";"0b72b08e1be54fdf8345f05e762facf8gina.hasanah@M365x57702712.onmicrosoft.com";"Gina H. Hasanah";;;;
"6237a334-1537-40d3-9f24-91e64b4e93e6";"6237a334153740d39f2491e64b4e93e6gina.nurjaya@M365x57702712.onmicrosoft.com";"Gina N. Nurjaya";;;;
"15f141d2-683e-4958-905c-2762ba522f3f";"15f141d2683e4958905c2762ba522f3fgina.nurjaya1@M365x57702712.onmicrosoft.com";"Gina N. Nurjaya";;;;
"e02268b5-73af-4a9d-8ab2-fc6bddd04b22";"e02268b573af4a9d8ab2fc6bddd04b22gina.permana@M365x57702712.onmicrosoft.com";"Gina P. Permana";;;;
"7e5e658b-346d-4a85-9eb0-35ea5a69b005";"7e5e658b346d4a859eb035ea5a69b005gina.purnama@M365x57702712.onmicrosoft.com";"Gina P. Purnama";;;;
"b03757db-b814-4a50-b55f-03646da35b4a";"b03757dbb8144a50b55f03646da35b4agina.suhendra@M365x57702712.onmicrosoft.com";"Gina S. Suhendra";;;;
"399477c5-4a67-4fe9-adbc-4031254f5b9c";"399477c54a674fe9adbc4031254f5b9cgina.sumarno@M365x57702712.onmicrosoft.com";"Gina S. Sumarno";;;;
"ae774479-78a6-4870-b1f7-cd1b9a4e4226";"ae77447978a64870b1f7cd1b9a4e4226gina.syahroni@M365x57702712.onmicrosoft.com";"Gina S. Syahroni";;;;
"ef15568b-ad08-4b2b-84e4-80d92c8bf7e9";"ef15568bad084b2b84e480d92c8bf7e9gina.syahroni1@M365x57702712.onmicrosoft.com";"Gina S. Syahroni";;;;
"83bedfe4-ab93-4477-b13f-3ff007052193";"83bedfe4ab934477b13f3ff007052193gista.putri@M365x57702712.onmicrosoft.com";"Gista P. Putri";;;;
"a97ab2fe-12e4-4041-853c-38c6edf60cee";"a97ab2fe12e44041853c38c6edf60ceegita.budiman@M365x57702712.onmicrosoft.com";"Gita B. Budiman";;;;
"d052950d-91dc-4806-976b-f8b31ef9d6b0";"d052950d91dc4806976bf8b31ef9d6b0gita.gutawa@M365x57702712.onmicrosoft.com";"Gita G. Gutawa";;;;
"09578be7-3205-4db4-988b-8bf4afdf107f";"09578be732054db4988b8bf4afdf107fgita.handoko@M365x57702712.onmicrosoft.com";"Gita H. Handoko";;;;
"517d059e-b44c-40f3-be97-248881fca707";"517d059eb44c40f3be97248881fca707gita.haryanto@M365x57702712.onmicrosoft.com";"Gita H. Haryanto";;;;
"8648d5f3-366a-47b7-a348-f1c3d0c88c19";"8648d5f3366a47b7a348f1c3d0c88c19gita.irawan@M365x57702712.onmicrosoft.com";"Gita I. Irawan";;;;
"3ecbf158-012a-468e-9dbc-dc1fd3691951";"3ecbf158012a468e9dbcdc1fd3691951gita.ramadhan@M365x57702712.onmicrosoft.com";"Gita R. Ramadhan";;;;
"c2aaa23b-f602-47e3-a0f0-2293acf68c4d";"c2aaa23bf60247e3a0f02293acf68c4dgita.saptono@M365x57702712.onmicrosoft.com";"Gita S. Saptono";;;;
"e37ba379-575d-43a7-9c64-d5cff489fb47";"e37ba379575d43a79c64d5cff489fb47gita.saptono1@M365x57702712.onmicrosoft.com";"Gita S. Saptono";;;;
"52186f1e-6656-46c4-8869-e81a5534eb73";"52186f1e665646c48869e81a5534eb73gita.widodo@M365x57702712.onmicrosoft.com";"Gita W. Widodo";;;;
"6c38e91d-efb9-4383-acca-4c0c47d940da";"6c38e91defb94383acca4c0c47d940daglenn.fredly@M365x57702712.onmicrosoft.com";"Glenn F. Fredly";;;;
"534ba14f-1983-48b4-841f-3db89ad0404c";"534ba14f198348b4841f3db89ad0404cGradyA@M365x57702712.OnMicrosoft.com";"Grady Archie";;;;
"9385b4ca-bc74-44e5-8603-d7aea309504d";"9385b4cabc7444e58603d7aea309504dgunawan.setiawan@M365x57702712.onmicrosoft.com";"Gunawan S. Setiawan";;;;
"ad8d79b3-fabc-41f8-aa2e-91670c4cbc98";"ad8d79b3fabc41f8aa2e91670c4cbc98hadi.darmawan@M365x57702712.onmicrosoft.com";"Hadi D. Darmawan";;;;
"3159aa18-585e-4f54-96c3-a73b0aa1b09a";"3159aa18585e4f5496c3a73b0aa1b09ahadi.maulana@M365x57702712.onmicrosoft.com";"Hadi M. Maulana";;;;
"cafab74d-e97f-4e45-b30d-b57e56fbd433";"cafab74de97f4e45b30db57e56fbd433hadi.suharto@M365x57702712.onmicrosoft.com";"Hadi S. Suharto";;;;
"65b4cf9a-51af-42d8-afb1-bcdfdd02d084";"65b4cf9a51af42d8afb1bcdfdd02d084hamish.daud@M365x57702712.onmicrosoft.com";"Hamish D. Daud";;;;
"a12a01d4-15fb-44d6-bb62-9c2974d4ecc9";"a12a01d415fb44d6bb629c2974d4ecc9hanggini.purinda@M365x57702712.onmicrosoft.com";"Hanggini P. Purinda";;;;
"34099c1c-1abf-4caa-9902-1a815eda2f27";"34099c1c1abf4caa99021a815eda2f27happy.salma@M365x57702712.onmicrosoft.com";"Happy S. Salma";;;;
"1372b2d9-cd3d-4c60-a2c4-8d42093abfa1";"1372b2d9cd3d4c60a2c48d42093abfa1haris.darmadi@M365x57702712.onmicrosoft.com";"Haris D. Darmadi";;;;
"baedd7d4-bdcb-425b-b932-9caccabbb968";"baedd7d4bdcb425bb9329caccabbb968haris.halim@M365x57702712.onmicrosoft.com";"Haris H. Halim";;;;
"4747bbe0-1a26-4fc6-a9cf-570db4f7ada9";"4747bbe01a264fc6a9cf570db4f7ada9haris.halim1@M365x57702712.onmicrosoft.com";"Haris H. Halim";;;;
"dbd4247f-d5e7-4211-8df6-6225e236aa82";"dbd4247fd5e742118df66225e236aa82haris.harianto@M365x57702712.onmicrosoft.com";"Haris H. Harianto";;;;
"591cb0ed-8596-455c-aabc-a4ae37855104";"591cb0ed8596455caabca4ae37855104haris.hendrawan@M365x57702712.onmicrosoft.com";"Haris H. Hendrawan";;;;
"97a3a323-4618-4019-aeae-85ceba5bb36b";"97a3a32346184019aeae85ceba5bb36bharis.pambudi@M365x57702712.onmicrosoft.com";"Haris P. Pambudi";;;;
"48f6ab4c-ef40-4ab4-bbf6-16a8ea10bce0";"48f6ab4cef404ab4bbf616a8ea10bce0haris.pambudi1@M365x57702712.onmicrosoft.com";"Haris P. Pambudi";;;;
"fad967e4-7853-4a63-88a4-5256c1165281";"fad967e478534a6388a45256c1165281haris.setiabudi@M365x57702712.onmicrosoft.com";"Haris S. Setiabudi";;;;
"9d1c4abd-c0e0-4772-a514-08644a73b392";"9d1c4abdc0e04772a51408644a73b392haris.sumarno@M365x57702712.onmicrosoft.com";"Haris S. Sumarno";;;;
"57bf0ea0-7966-4915-b944-316e0041a2e5";"57bf0ea079664915b944316e0041a2e5haris.suwandi@M365x57702712.onmicrosoft.com";"Haris S. Suwandi";;;;
"af41c51e-1903-4703-8fb4-27467d67684b";"af41c51e190347038fb427467d67684bharis.wardhana@M365x57702712.onmicrosoft.com";"Haris W. Wardhana";;;;
"d1add880-d015-470c-acc6-172ffb886073";"d1add880d015470cacc6172ffb886073hasan.adipratama@M365x57702712.onmicrosoft.com";"Hasan A. Adipratama";;;;
"92e4e444-a006-4836-957e-6b420ea2113a";"92e4e444a0064836957e6b420ea2113ahasan.nurhaliza@M365x57702712.onmicrosoft.com";"Hasan N. Nurhaliza";;;;
"30ddfd74-e9dc-495d-bfbf-f19c5aa1c10c";"30ddfd74e9dc495dbfbff19c5aa1c10chasan.pradipta@M365x57702712.onmicrosoft.com";"Hasan P. Pradipta";;;;
"6e402022-08cd-4cf8-941e-40e0d4f3c821";"6e40202208cd4cf8941e40e0d4f3c821hasan.purnama@M365x57702712.onmicrosoft.com";"Hasan P. Purnama";;;;
"a668af78-0b69-43a5-affe-0c4ca9b86364";"a668af780b6943a5affe0c4ca9b86364hasan.raharjo@M365x57702712.onmicrosoft.com";"Hasan R. Raharjo";;;;
"3fce140a-5906-4e79-9be8-17f177121374";"3fce140a59064e799be817f177121374hasan.suherman@M365x57702712.onmicrosoft.com";"Hasan S. Suherman";;;;
"64d9adc6-8018-4afb-be9f-a3f487f3ef07";"64d9adc680184afbbe9fa3f487f3ef07hasan.sumantri@M365x57702712.onmicrosoft.com";"Hasan S. Sumantri";;;;
"f7ba7eab-ea56-41eb-a94e-4dab9c0c4521";"f7ba7eabea5641eba94e4dab9c0c4521hasan.sutedjo@M365x57702712.onmicrosoft.com";"Hasan S. Sutedjo";;;;
"21a0e070-99d3-4a79-a584-53aeaaeb363c";"21a0e07099d34a79a58453aeaaeb363chasan.suwandi@M365x57702712.onmicrosoft.com";"Hasan S. Suwandi";;;;
"4f59845b-bd17-4363-b80a-6c853834f74c";"4f59845bbd174363b80a6c853834f74chasan.widjaja@M365x57702712.onmicrosoft.com";"Hasan W. Widjaja";;;;
"c003ada2-385b-4be3-9c0a-0378ef025029";"c003ada2385b4be39c0a0378ef025029hasan.wulandari@M365x57702712.onmicrosoft.com";"Hasan W. Wulandari";;;;
"7c4b8acc-73e6-4f1e-aa95-77f5768f5376";"7c4b8acc73e64f1eaa9577f5768f5376hasta.karya@M365x57702712.onmicrosoft.com";"Hasta K. Karya";;;;
"fd97a18b-cefa-48e2-82ff-f51b3ec28f48";"fd97a18bcefa48e282fff51b3ec28f48hedi.yunus@M365x57702712.onmicrosoft.com";"Hedi Y. Yunus";;;;
"b7de6613-6d65-4cc8-935f-99b709e320c5";"b7de66136d654cc8935f99b709e320c5hendra.cahaya@M365x57702712.onmicrosoft.com";"Hendra C. Cahaya";;;;
"6273fe7b-8f4c-4321-9fac-75bfda40c7cd";"6273fe7b8f4c43219fac75bfda40c7cdhendra.hermawan@M365x57702712.onmicrosoft.com";"Hendra H. Hermawan";;;;
"8cb228e0-9baf-430b-9d84-4cb73b6fa4b8";"8cb228e09baf430b9d844cb73b6fa4b8hendra.kusuma@M365x57702712.onmicrosoft.com";"Hendra K. Kusuma";;;;
"46aa5a42-8a1f-45c0-ac32-147eb42ce502";"46aa5a428a1f45c0ac32147eb42ce502hendra.pamungkas@M365x57702712.onmicrosoft.com";"Hendra P. Pamungkas";;;;
"689ce86b-cf44-42a5-acc3-e3d49128215b";"689ce86bcf4442a5acc3e3d49128215bhendra.prasetyo@M365x57702712.onmicrosoft.com";"Hendra P. Prasetyo";;;;
"22106b45-96a4-46cf-b12f-eab88e4af27e";"22106b4596a446cfb12feab88e4af27ehendra.prasetyo1@M365x57702712.onmicrosoft.com";"Hendra P. Prasetyo";;;;
"41fce998-6a57-4b64-b2d2-122d80c6a6e2";"41fce9986a574b64b2d2122d80c6a6e2hendra.saputra@M365x57702712.onmicrosoft.com";"Hendra S. Saputra";;;;
"2fc85dbe-44f6-484b-8e22-b595e10d5b72";"2fc85dbe44f6484b8e22b595e10d5b72hendra.soetomo@M365x57702712.onmicrosoft.com";"Hendra S. Soetomo";;;;
"7c354ff9-7e13-4c5a-acd3-66365bfcbc5f";"7c354ff97e134c5aacd366365bfcbc5fhendra.syahputra@M365x57702712.onmicrosoft.com";"Hendra S. Syahputra";;;;
"a980a074-3b6b-4577-8b7b-eca150bb6122";"a980a0743b6b45778b7beca150bb6122hendra.wibowo@M365x57702712.onmicrosoft.com";"Hendra W. Wibowo";;;;
"8c06704d-da0a-4283-a853-8b95d10da9b7";"8c06704dda0a4283a8538b95d10da9b7herjunot.ali@M365x57702712.onmicrosoft.com";"Herjunot A. Ali";;;;
"198db4a5-1073-48f4-8646-304d3ba21cfd";"198db4a5107348f48646304d3ba21cfdhindia.baskara@M365x57702712.onmicrosoft.com";"Hindia B. Baskara";;;;
"e41a16d8-86a6-461c-9cc2-347b36e97b83";"e41a16d886a6461c9cc2347b36e97b83Hood@M365x57702712.OnMicrosoft.com";"Conf Room Hood";;;;
"9e99edc8-42a7-46a5-b512-8d9ac2dbbf68";"9e99edc842a746a5b5128d9ac2dbbf68ifan.seventeen@M365x57702712.onmicrosoft.com";"Ifan S. Seventeen";;;;
"194fbfd5-a04c-45aa-887f-fb304a029993";"194fbfd5a04c45aa887ffb304a029993iko.uwais@M365x57702712.onmicrosoft.com";"Iko U. Uwais";;;;
"871d84d1-9c44-4615-9ea5-a61543d9a68b";"871d84d19c4446159ea5a61543d9a68bindah.permata@M365x57702712.onmicrosoft.com";"Indah P. Permata";;;;
"6f59074a-a374-429b-a27e-f49a35e595a1";"6f59074aa374429ba27ef49a35e595a1indra.budiman@M365x57702712.onmicrosoft.com";"Indra B. Budiman";;;;
"1595616a-f348-4163-b23b-565e94655588";"1595616af3484163b23b565e94655588indra.darmawan@M365x57702712.onmicrosoft.com";"Indra D. Darmawan";;;;
"d40eebe6-de93-480e-b8cd-abe4f19fa436";"d40eebe6de93480eb8cdabe4f19fa436indra.haryanto@M365x57702712.onmicrosoft.com";"Indra H. Haryanto";;;;
"713400e3-69f4-4380-aba3-d36d387730f3";"713400e369f44380aba3d36d387730f3indra.hidayat@M365x57702712.onmicrosoft.com";"Indra H. Hidayat";;;;
"de5c2378-43f5-4c57-a899-93b5796a60cf";"de5c237843f54c57a89993b5796a60cfindra.nurhayati@M365x57702712.onmicrosoft.com";"Indra N. Nurhayati";;;;
"4f5b2fa0-395c-44a6-9a04-34de02fc5c2c";"4f5b2fa0395c44a69a0434de02fc5c2cindra.pratama@M365x57702712.onmicrosoft.com";"Indra P. Pratama";;;;
"0195da56-294d-4fe5-bd3e-93db470681bc";"0195da56294d4fe5bd3e93db470681bcindra.putra@M365x57702712.onmicrosoft.com";"Indra P. Putra";;;;
"8409a920-563a-4586-9aaa-e6998cc5d4d6";"8409a920563a45869aaae6998cc5d4d6indra.rahman@M365x57702712.onmicrosoft.com";"Indra R. Rahman";;;;
"9cfba4c9-aeb5-4b57-b989-70873f84289c";"9cfba4c9aeb54b57b98970873f84289cindra.santoso@M365x57702712.onmicrosoft.com";"Indra S. Santoso";;;;
"ddcbb317-3d4a-41a3-9ada-6df598b88cce";"ddcbb3173d4a41a39ada6df598b88cceindra.saptono@M365x57702712.onmicrosoft.com";"Indra S. Saptono";;;;
"c2d2888e-d100-4b14-8511-120871504c68";"c2d2888ed1004b148511120871504c68indra.soetomo@M365x57702712.onmicrosoft.com";"Indra S. Soetomo";;;;
"485da944-7e5f-4b53-b171-f90fabd1fb47";"485da9447e5f4b53b171f90fabd1fb47indra.soetomo1@M365x57702712.onmicrosoft.com";"Indra S. Soetomo";;;;
"ad3bd96d-a978-45fc-976b-68cadf06cde2";"ad3bd96da97845fc976b68cadf06cde2indra.sugiyanto@M365x57702712.onmicrosoft.com";"Indra S. Sugiyanto";;;;
"b9c00fe2-5b14-40e2-bf55-73c838e2bf4b";"b9c00fe25b1440e2bf5573c838e2bf4bindra.suryanto@M365x57702712.onmicrosoft.com";"Indra S. Suryanto";;;;
"352ac86e-d896-4b40-9aae-1c3e39d68112";"352ac86ed8964b409aae1c3e39d68112indra.widodo@M365x57702712.onmicrosoft.com";"Indra W. Widodo";;;;
"71861f4f-ca35-4e31-b6a2-1e441c6f0300";"71861f4fca354e31b6a21e441c6f0300ine.febriyanti@M365x57702712.onmicrosoft.com";"Ine F. Febriyanti";;;;
"32f08e32-c1ca-4113-a9a5-37358fafd096";"32f08e32c1ca4113a9a537358fafd096intan.firdaus@M365x57702712.onmicrosoft.com";"Intan F. Firdaus";;;;
"f1e53410-dfc8-40a1-b8de-97476f4df6ab";"f1e53410dfc840a1b8de97476f4df6abintan.kurnianingsih@M365x57702712.onmicrosoft.com";"Intan K. Kurnianingsih";;;;
"5bbceb43-7d15-4e85-aa85-e3664c3c46e3";"5bbceb437d154e85aa85e3664c3c46e3intan.nurhaliza@M365x57702712.onmicrosoft.com";"Intan N. Nurhaliza";;;;
"57d9fef1-0f3e-47c5-ba78-e760fe089ccb";"57d9fef10f3e47c5ba78e760fe089ccbintan.putranto@M365x57702712.onmicrosoft.com";"Intan P. Putranto";;;;
"7493ca95-be8c-49f6-a09f-b0af85024170";"7493ca95be8c49f6a09fb0af85024170intan.syahroni@M365x57702712.onmicrosoft.com";"Intan S. Syahroni";;;;
"88b05b2b-603d-4079-b92b-b6f4051366ab";"88b05b2b603d4079b92bb6f4051366abinul.daratista@M365x57702712.onmicrosoft.com";"Inul D. Daratista";;;;
"6f916c28-a606-4a4d-9a09-420a572faeab";"6f916c28a6064a4d9a09420a572faeabiqbaal.ramadhan@M365x57702712.onmicrosoft.com";"Iqbaal R. Ramadhan";;;;
"21532c97-9e53-45d2-9fb0-4b658af0f0c2";"21532c979e5345d29fb04b658af0f0c2irfan.fahmi@M365x57702712.onmicrosoft.com";"Irfan F. Fahmi";;;;
"8beb0600-b856-4c87-a64e-e1186d865f8e";"8beb0600b8564c87a64ee1186d865f8eirfan.hakim@M365x57702712.onmicrosoft.com";"Irfan H. Hakim";;;;
"c24fa0b6-3a94-4c00-bcf8-10381003f929";"c24fa0b63a944c00bcf810381003f929irfan.kurniawan@M365x57702712.onmicrosoft.com";"Irfan K. Kurniawan";;;;
"2aa06778-6d79-4db5-a29a-944f9537f7a7";"2aa067786d794db5a29a944f9537f7a7irfan.maulana@M365x57702712.onmicrosoft.com";"Irfan M. Maulana";;;;
"e0ca9625-27d8-4b3d-8f4b-de0fe411525f";"e0ca962527d84b3d8f4bde0fe411525firfan.nurhayati@M365x57702712.onmicrosoft.com";"Irfan N. Nurhayati";;;;
"21df7cc4-e274-49d2-9834-d0b521ccdadc";"21df7cc4e27449d29834d0b521ccdadcirfan.prasetyo@M365x57702712.onmicrosoft.com";"Irfan P. Prasetyo";;;;
"b5952eec-cdb9-4372-b613-16d2018d4f23";"b5952eeccdb94372b61316d2018d4f23irfan.putra@M365x57702712.onmicrosoft.com";"Irfan P. Putra";;;;
"f3237fd8-41bf-49d5-8f16-60c8dc5572cc";"f3237fd841bf49d58f1660c8dc5572ccirfan.ramadhan@M365x57702712.onmicrosoft.com";"Irfan R. Ramadhan";;;;
"a5982cd0-aade-434e-9fdb-2805a06dd5e7";"a5982cd0aade434e9fdb2805a06dd5e7irfan.setiawan@M365x57702712.onmicrosoft.com";"Irfan S. Setiawan";;;;
"d9da33ae-b637-474f-a361-780584867f0e";"d9da33aeb637474fa361780584867f0eirfan.suharto@M365x57702712.onmicrosoft.com";"Irfan S. Suharto";;;;
"395049c5-e0a0-4a34-9442-c6693ca64a3b";"395049c5e0a04a349442c6693ca64a3birfan.suharto1@M365x57702712.onmicrosoft.com";"Irfan S. Suharto";;;;
"192f3110-05a7-4e17-96d9-c9b1b34ac1f0";"192f311005a74e1796d9c9b1b34ac1f0irfan.sumardi@M365x57702712.onmicrosoft.com";"Irfan S. Sumardi";;;;
"89cfa5a3-a9c2-40e0-8a41-38a8cf152af8";"89cfa5a3a9c240e08a4138a8cf152af8IrvinS@M365x57702712.OnMicrosoft.com";"Irvin Sayers";;;;
"7e3f1ec1-8521-41d0-af4a-56ce59ab65bd";"7e3f1ec1852141d0af4a56ce59ab65bdisna.adipratama@M365x57702712.onmicrosoft.com";"Isna A. Adipratama";;;;
"b1a55698-5473-4913-bb60-71d9a3703359";"b1a5569854734913bb6071d9a3703359isna.fahrianto@M365x57702712.onmicrosoft.com";"Isna F. Fahrianto";;;;
"37b93889-2c6a-4225-8b4e-68f64eee1f38";"37b938892c6a42258b4e68f64eee1f38isna.muttaqin@M365x57702712.onmicrosoft.com";"Isna M. Muttaqin";;;;
"174bab6f-ae0a-48be-a2b0-5fc082b17bdb";"174bab6fae0a48bea2b05fc082b17bdbisna.pambudi@M365x57702712.onmicrosoft.com";"Isna P. Pambudi";;;;
"a6bde948-4c44-4dff-86a5-907d8aa3fd5e";"a6bde9484c444dff86a5907d8aa3fd5eisna.purnama@M365x57702712.onmicrosoft.com";"Isna P. Purnama";;;;
"c01f1fec-ff86-4518-b3f2-cbebcdde535f";"c01f1fecff864518b3f2cbebcdde535fisna.sasmita@M365x57702712.onmicrosoft.com";"Isna S. Sasmita";;;;
"b837ff50-4f40-480e-9ac2-5cef6ae16837";"b837ff504f40480e9ac25cef6ae16837isna.setiabudi@M365x57702712.onmicrosoft.com";"Isna S. Setiabudi";;;;
"3c1d6308-a9c2-4736-bcfd-d1e1b0adecdd";"3c1d6308a9c24736bcfdd1e1b0adecddisna.setiabudi1@M365x57702712.onmicrosoft.com";"Isna S. Setiabudi";;;;
"bfe536c4-b164-4187-83c9-a0fc1ea3f4b1";"bfe536c4b164418783c9a0fc1ea3f4b1isna.suherman@M365x57702712.onmicrosoft.com";"Isna S. Suherman";;;;
"4ade74c4-0398-4ed3-8d38-95fbf08d3e4f";"4ade74c403984ed38d3895fbf08d3e4fisna.sutedjo@M365x57702712.onmicrosoft.com";"Isna S. Sutedjo";;;;
"fdc3f3b2-b6aa-4d3e-a07f-7882f81be50f";"fdc3f3b2b6aa4d3ea07f7882f81be50fisna.syahroni@M365x57702712.onmicrosoft.com";"Isna S. Syahroni";;;;
"6e5e7ca9-fa19-4ddf-ad25-2ef7737dad61";"6e5e7ca9fa194ddfad252ef7737dad61isna.wulandari@M365x57702712.onmicrosoft.com";"Isna W. Wulandari";;;;
"538e14f6-2a9a-46bd-82a1-3cb1e0499e43";"538e14f62a9a46bd82a13cb1e0499e43isyana.sarasvati@M365x57702712.onmicrosoft.com";"Isyana S. Sarasvati";;;;
"aae80534-3781-4316-86fa-a271e47ec11d";"aae805343781431686faa271e47ec11djaya.adiputra@M365x57702712.onmicrosoft.com";"Jaya A. Adiputra";;;;
"a72ee6b1-db23-4e8f-ad69-d807c76345fe";"a72ee6b1db234e8fad69d807c76345fejaya.hakim@M365x57702712.onmicrosoft.com";"Jaya H. Hakim";;;;
"343d252a-a520-4aca-a37a-49b3445abd8c";"343d252aa5204acaa37a49b3445abd8cjaya.hakim1@M365x57702712.onmicrosoft.com";"Jaya H. Hakim";;;;
"560a243d-3697-4957-80e4-9626f48ef4c2";"560a243d3697495780e49626f48ef4c2jaya.hermawan@M365x57702712.onmicrosoft.com";"Jaya H. Hermawan";;;;
"431196de-42b7-4a45-b847-ce095152afa3";"431196de42b74a45b847ce095152afa3jaya.hermawan1@M365x57702712.onmicrosoft.com";"Jaya H. Hermawan";;;;
"b098d08e-c427-49a8-9f95-fec41ce8c8f6";"b098d08ec42749a89f95fec41ce8c8f6jaya.jatmiko@M365x57702712.onmicrosoft.com";"Jaya J. Jatmiko";;;;
"bbca593f-f3b0-447f-8ab7-fdf799a3ec10";"bbca593ff3b0447f8ab7fdf799a3ec10jaya.jatmiko1@M365x57702712.onmicrosoft.com";"Jaya J. Jatmiko";;;;
"bc4bc984-1d3d-4498-8bd8-8227f2c4acab";"bc4bc9841d3d44988bd88227f2c4acabjaya.kurniawan@M365x57702712.onmicrosoft.com";"Jaya K. Kurniawan";;;;
"cead52b9-f778-4aef-93fa-8b33f96d247e";"cead52b9f7784aef93fa8b33f96d247ejaya.permata@M365x57702712.onmicrosoft.com";"Jaya P. Permata";;;;
